formulaRank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScoreNormalized,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks(ppm),medianAbsoluteMassErrorFragmentPeaks(ppm),massErrorPrecursor(ppm),lipidClass,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C15H12Br3Cl2IO,[M - H]-,C15H11Br3Cl2IO-,,0.5,16.274,16.274,0,5,0.098,0.411,0.643,1.72,,640.68,715,11.919,7.35202E+17,7.35172E+17,56329,
1,C6H4N4O11S2,[M - H]-,C6H3N4O11S2-,,0.721,38.886,38.886,0,12,0.702,2.643,3.291,-0.842,,370.924,715,11.92,7.35202E+17,7.35172E+17,56353,
1,C13H9ClF2O5S,[M - H]-,C13H8ClF2O5S-,,0.592,13.484,13.484,0,4,0.493,3.17,3.17,1.742,,348.976,715,11.925,7.35202E+17,7.35172E+17,56315,
1,C7H4Br5FO7,[M - H]-,C7H3Br5FO7-,,0.329,65.138,54.984,10.154,14,0.911,-0.385,1.384,2.245,,612.58,715,11.925,7.35202E+17,7.35172E+17,56332,
1,C41H73N3O,[M - H]-,C41H72N3O-,,0.985,2,2,0,0,0,,,2.269,,622.57,715,11.925,7.35202E+17,7.35172E+17,56335,
1,C8H4Br4ClIN2O,[M - H]-,C8H3Br4ClIN2O-,,0.5,9.324,9.324,0,6,0.081,3.425,3.425,-0.258,,620.572,715,11.925,7.35202E+17,7.35172E+17,56336,
1,C9H2Br2O6,[M - H]-,C9HBr2O6-,,1,49.574,49.574,0,15,0.861,3.981,3.981,2.383,,362.815,715,11.925,7.35202E+17,7.35172E+17,56339,
1,C6H7Br2FO3S2,[M - H]-,C6H6Br2FO3S2-,,0.744,20.473,20.473,0,9,0.587,-0.597,2.651,-0.305,,366.811,715,11.925,7.35202E+17,7.35172E+17,56340,
1,C6H5Br2FO5S,[M - H]-,C6H4Br2FO5S-,,0.884,51.015,51.015,0,16,0.77,-0.737,1.857,-0.412,,364.813,715,11.925,7.35202E+17,7.35172E+17,56341,
1,C10H10Br6O,[M - H]-,C10H9Br6O-,,0.5,-0.609,-0.609,0,0,0,,,-3.558,,618.574,715,11.925,7.35202E+17,7.35172E+17,56342,
1,C9H2Br2Cl5IO3,[M - H]-,C9HBr2Cl5IO3-,,0.5,21.727,21.727,0,7,0.476,0.339,0.531,-4.457,,616.576,715,11.925,7.35202E+17,7.35172E+17,56345,
1,C10H5Br5ClNO3,[M - H]-,C10H4Br5ClNO3-,,1,17.312,17.312,0,6,0.288,0.589,1.369,1.698,,615.581,715,11.925,7.35202E+17,7.35172E+17,56355,
1,C8H5Br2NO3S,[M - H]-,C8H4Br2NO3S-,,0.303,9.432,9.432,0,1,0.941,3.321,3.321,2.695,,351.829,716,11.928,7.35202E+17,7.35172E+17,56338,
1,C3H2NO9PS4,[M - H]-,C3HNO9PS4-,,0.277,9.974,9.974,0,2,0.908,-0.931,0.931,-1.144,,353.827,716,11.928,7.35202E+17,7.35172E+17,56343,
1,C2H2NO10P3S2,[M - H]-,C2HNO10P3S2-,,0.333,10.502,10.502,0,2,0.876,-2.136,2.136,-2.082,,355.825,716,11.928,7.35202E+17,7.35172E+17,56350,
1,C16H12Br3Cl2I,[M - H]-,C16H11Br3Cl2I-,,0.333,5.414,5.414,0,3,0.458,1.266,1.266,0.513,,636.684,716,11.929,7.35202E+17,7.35172E+17,56333,
1,HI2O2PS2,[M - H]-,I2O2PS2-,,0.331,-4.316,-4.316,0,0,0,5.042,5.042,4.945,,380.719,716,11.933,7.35202E+17,7.35172E+17,56366,
1,CHIO3S6,[M - H]-,CIO3S6-,,0.602,-3.459,-3.459,0,0,0,-2.238,2.238,-2.38,,378.721,716,11.933,7.35202E+17,7.35172E+17,56399,
1,C5BrCl5O2,[M + Br]-,C5Br2Cl5O2-,,1,0.001,-1.711,1.712,0,0,-5.078,5.078,-5.146,,424.669,716,11.933,7.35202E+17,7.35172E+17,56468,
1,C18H28O5S,[M - H]-,C18H27O5S-,,0.239,14.136,10.853,3.283,7,0.396,2.703,3.206,2.904,,355.16,716,11.936,7.35202E+17,7.35172E+17,56274,
1,C18H28O4S,[M - H]-,C18H27O4S-,,0.473,21.017,21.017,0,9,0.222,3.921,3.921,2.996,,339.165,716,11.936,7.35202E+17,7.35172E+17,56464,
1,C14H8Br3N3O,[M - H]-,C14H7Br3N3O-,,0.87,4.063,4.063,0,1,0.636,3.983,3.983,4.594,,469.817,716,11.937,7.35202E+17,7.35172E+17,56356,
1,C12H12BrCl5O2S,[M - H]-,C12H11BrCl5O2S-,,1,-4.249,-4.249,0,0,0,-4.449,4.449,-4.325,,472.809,716,11.937,7.35202E+17,7.35172E+17,56358,
1,C10H11Br3N4OS,[M - H]-,C10H10Br3N4OS-,,0.581,-2.617,-2.617,0,0,0,-4.239,4.239,-4.018,,470.811,716,11.937,7.35202E+17,7.35172E+17,56360,
1,C13H11Br3O4,[M - H]-,C13H10Br3O4-,,0.996,10.794,10.794,0,2,0.862,3.679,3.679,3.944,,466.815,716,11.937,7.35202E+17,7.35172E+17,56361,
1,C8H9Br2ClN2O7S,[M - H]-,C8H8Br2ClN2O7S-,,1,2.668,2.668,0,2,0.62,4.063,4.063,4.208,,468.813,716,11.937,7.35202E+17,7.35172E+17,56363,
1,C18H22O6S2,[M - H]-,C18H21O6S2-,,1,36.037,36.037,0,18,0.589,0.597,1.963,3.289,,397.08,716,11.938,7.35202E+17,7.35172E+17,56488,
1,C13H8BrClN2O4,[M - H]-,C13H7BrClN2O4-,,0.532,35.923,35.923,0,10,0.761,1.105,4.046,-4.418,,368.927,716,11.939,7.35202E+17,7.35172E+17,56364,
1,C7H3BrI2O,[M - H]-,C7H2BrI2O-,,0.945,2.325,0.003,2.322,2,0.025,1.372,3.202,-0.774,,434.738,717,11.944,7.35202E+17,7.35172E+17,56389,
1,C8H5Br3O4S,[M - H]-,C8H4Br3O4S-,,1,33.068,33.068,0,11,0.619,4.133,4.133,3.514,,432.74,717,11.944,7.35202E+17,7.35172E+17,56390,
1,C11H5Br5O4S,[M - H]-,C11H4Br5O4S-,,0.333,3.517,3.517,0,3,0.669,4.107,4.107,4.383,,626.578,717,11.947,7.35202E+17,7.35172E+17,56372,
1,C11H7Br5O2S2,[M - H]-,C11H6Br5O2S2-,,0.309,2.087,2.087,0,3,0.522,3.994,3.994,4.446,,628.576,717,11.947,7.35202E+17,7.35172E+17,56373,
1,C5H9Br2IO3S,[M - H]-,C5H8Br2IO3S-,,0.985,1.133,1.133,0,1,0.385,4.629,4.629,-4.277,,432.759,717,11.947,7.35202E+17,7.35172E+17,56378,
1,C7H5BrI2O,[M - H]-,C7H4BrI2O-,,1,11.113,11.113,0,3,0.576,1.941,1.941,2.389,,436.755,717,11.947,7.35202E+17,7.35172E+17,56379,
1,C45H75NO3,[M - H]-,C45H74NO3-,,0.33,2,2,0,0,0,,,-7.64,,676.562,717,11.947,7.35202E+17,7.35172E+17,56381,
1,C6H7Br3I2O2S,[M - H]-,C6H6Br3I2O2S-,,0.5,-4.754,-4.754,0,0,0,,,-2.429,,632.572,717,11.947,7.35202E+17,7.35172E+17,56383,
1,C6H4Cl3IO4S2,[M - H]-,C6H3Cl3IO4S2-,,1,3.408,3.408,0,2,0.505,2.199,3.731,-3.853,,434.757,717,11.947,7.35202E+17,7.35172E+17,56398,
1,C15H11Br2F2NO3S,[M - H]-,C15H10Br2F2NO3S-,,0.992,19.537,19.537,0,9,0.713,-2.284,2.975,-1.497,,479.871,717,11.947,7.35202E+17,7.35172E+17,56423,
1,C12H16Br2O6S2,[M - H]-,C12H15Br2O6S2-,,1,44.099,29.644,14.455,19,0.871,2.986,2.986,3.779,,476.87,717,11.947,7.35202E+17,7.35172E+17,56424,
1,C7H17IO6P2S3,[M - H]-,C7H16IO6P2S3-,,0.843,5.206,5.206,0,2,0.491,4.514,4.514,4.521,,480.866,717,11.947,7.35202E+17,7.35172E+17,56428,
1,C28H44O6,[M - H]-,C28H43O6-,,1,23.108,23.108,0,3,0.162,3.118,3.118,4.37,,475.309,717,11.95,7.35202E+17,7.35172E+17,56387,
1,C15H20N3O3S,[M - H]-,C15H19N3O3S-,,0.635,43.289,39.868,3.422,13,0.615,-0.55,2.562,-1.031,,321.115,717,11.952,7.35202E+17,7.35172E+17,56391,
1,C15H19N2O6,[M - H]-,C15H18N2O6-,,0.981,34.316,34.316,0,10,0.693,3.548,3.548,3.959,,322.118,717,11.952,7.35202E+17,7.35172E+17,56392,
1,C8H3Br2IO3,[M - H]-,C8H2Br2IO3-,,0.999,25.82,25.82,0,6,0.725,-0.249,2.232,0.024,,430.742,717,11.954,7.35202E+17,7.35172E+17,56396,
1,C7H5Br2IO2S,[M - H]-,C7H4Br2IO2S-,,0.923,2.76,2.76,0,4,0.15,2.828,2.828,2.367,,436.736,717,11.954,7.35202E+17,7.35172E+17,56397,
1,C12H10Br2N4O5S,[M - H]-,C12H9Br2N4O5S-,,0.771,7.349,7.349,0,8,0.139,0.377,0.971,2.76,,478.868,717,11.956,7.35202E+17,7.35172E+17,56420,
1,C33H46O11,[M - H]-,C33H45O11-,,0.709,10.919,10.919,0,1,0.879,-4.225,4.225,2.323,,617.298,717,11.958,7.35202E+17,7.35172E+17,56299,
1,C13H9BrCl2N2O6S,[M - H]-,C13H8BrCl2N2O6S-,,1,63.901,63.901,0,22,0.75,-1.567,2.881,-3.024,,468.865,718,11.962,7.35202E+17,7.35172E+17,56402,
1,C7H11BN6O5S,[M - H]-,C7H10BN6O5S-,,0.996,29.588,25.087,4.502,13,0.918,0.96,2.083,1.82,,300.057,718,11.963,7.35202E+17,7.35172E+17,56394,
1,C13H12F2O6,[M - H]-,C13H11F2O6-,,1,33.686,30.32,3.366,7,0.867,2.114,2.365,2.697,,301.054,718,11.963,7.35202E+17,7.35172E+17,56409,
1,C13H26O7S,[M - H]-,C13H25O7S-,,0.775,24.974,24.974,0,6,0.764,4.034,4.034,4.405,,325.134,718,11.966,7.35202E+17,7.35172E+17,56411,
1,C15H15Br3Cl6O4,[M - H]-,C15H14Br3Cl6O4-,,0.499,7.755,7.755,0,8,0.139,-2.26,2.26,-1,,704.657,718,11.966,7.35202E+17,7.35172E+17,56413,
1,C9H20O4S,[M - H]-,C9H19O4S-,,0.987,8.282,4.301,3.981,1,0.871,4.101,4.101,4.331,,223.102,718,11.967,7.35202E+17,7.35172E+17,56426,
1,C14H11Cl5O5S,[M - H]-,C14H10Cl5O5S-,,0.996,56.1,54.507,1.593,14,0.868,4.483,4.483,4.891,,464.872,718,11.969,7.35202E+17,7.35172E+17,56401,
1,C8H16BrCl4N3O4S,[M - H]-,C8H15BrCl4N3O4S-,,1,52.475,52.475,0,16,0.868,-2.784,2.784,-0.349,,467.872,718,11.969,7.35202E+17,7.35172E+17,56416,
1,C6HCl7Si,[M - H]-,C6Cl7Si-,,0.616,-1.416,-1.416,0,0,0,2.26,2.26,2.367,,344.76,718,11.97,7.35202E+17,7.35172E+17,56713,
1,C31H30ClF2N3O5,[M - H]-,C31H29ClF2N3O5-,,0.701,7.129,7.129,0,1,0.345,2.842,2.842,-1.189,,596.176,718,11.971,7.35202E+17,7.35172E+17,56415,
1,C9H10Br3O7P,[M - H]-,C9H9Br3O7P-,,0.488,27.636,27.636,0,8,0.539,-0.602,1.905,-0.28,,496.764,718,11.972,7.35202E+17,7.35172E+17,56422,
1,C17H9N3O3,[M - H]-,C17H8N3O3-,,0.555,23.982,23.982,0,5,0.718,-0.931,0.931,-0.016,,302.057,718,11.973,7.35202E+17,7.35172E+17,56427,
1,C11H6Br3IO2S,[M - H]-,C11H5Br3IO2S-,,0.5,28.865,28.865,0,11,0.57,-0.412,2.012,1.774,,564.662,718,11.974,7.35202E+17,7.35172E+17,56442,
1,C9H11Br3N2O3,[M - H]-,C9H10Br3N2O3-,,1,28.345,28.345,0,5,0.606,-1.587,1.601,-0.283,,430.825,719,11.976,7.35202E+17,7.35172E+17,56433,
